Feature,Importance
WPOL,0.001517871156675554
SpDiam_D,0.0015174058188489926
3d-Ks,0.0015172479037766772
3d-geomRadius,0.0015151208232821159
PubchemFP2,0.001513995170615251
3d-RDF100p,0.0015113929323664385
3d-RDF110p,0.0015113098339720635
mindO,0.0015109850390195403
3d-RDF145u,0.0015102087590159836
GATS6p,0.001510064083465496
3d-WNSA-1,0.0015074268295587386
ETA_EtaP_F_L,0.0015061014190574547
GATS1i,0.001505635703418445
AATSC7i,0.001504865089029517
ASP-2,0.0015048510413204093
SHBint9,0.0015019781152147721
PubchemFP521,0.0015017659342307255
nAtomP,0.001500832649738472
maxHaaCH,0.0015004449378315772
3d-Ki,0.0015000801642105646
3d-TDB3v,0.0014993336143038982
3d-TDB4e,0.0014980414864524541
MATS3m,0.001494971961645815
piPC6,0.0014903679531998448
StsC,0.0014903110576558738
SpMAD_Dzi,0.0014902121231789426
3d-RDF90p,0.0014887605785818077
FMF,0.0014875760728584012
MAXDP,0.001485233501578277
PubchemFP412,0.001485046925146895
VE2_Dzi,0.0014834881119273574
Zagreb,0.0014812470526342188
AATSC2e,0.00148109494367273
PubchemFP372,0.001478233289099977
PubchemFP477,0.0014765845464100728
MATS3p,0.0014755444850241674
SpMin6_Bhv,0.0014749447623972965
PubchemFP300,0.0014745127260162583
VE1_Dzm,0.0014740908594777086
PubchemFP694,0.0014735262141519093
WTPT-3,0.001471626742698495
SM1_Dze,0.0014708623739140125
ATS2m,0.001470813122559477
3d-Ts,0.0014694574192206718
GATS3c,0.0014692131629602883
GATS6e,0.0014690986790333075
maxHAvin,0.0014660262613719174
GATS2e,0.001463315705337895
VE2_D,0.001463120187670904
3d-RDF115p,0.0014614719773853484
ATSC0p,0.0014612895597885746
3d-geomDiameter,0.001460475259772391
nHdsCH,0.0014578791032141734
MIC1,0.001456783872396856
SpMax4_Bhi,0.0014566012878086702
3d-Vi,0.0014565458039637583
PubchemFP21,0.0014560459766516354
GATS2i,0.0014560443883275354
AATSC2v,0.0014548975039564045
3d-TDB7r,0.0014538399890913418
VP-6,0.0014525607787291212
SpMin6_Bhp,0.001450214055913651
TIC4,0.0014491884232312984
AATSC5s,0.0014490835317161365
3d-RDF110m,0.0014487735839719042
ASP-4,0.0014476795170072821
3d-RDF45s,0.0014456543707410086
3d-TDB4s,0.001444576526334842
3d-RDF30s,0.0014440061745353335
PubchemFP378,0.0014431754631995814
AATSC3p,0.0014426264760303866
ATSC0c,0.001442049597118795
PubchemFP722,0.0014417647473822187
3d-RDF70i,0.001441073158565073
MIC3,0.0014410213584141048
MWC7,0.0014376346480132404
3d-RDF135p,0.0014371757895033166
SpMax_D,0.0014352086133181854
3d-RDF155u,0.0014319762879463377
SpMax1_Bhv,0.0014302393679405756
MATS2i,0.0014291386859600363
minaasC,0.001428256755847738
VE3_Dt,0.0014266901827606354
3d-E1v,0.0014263885238128033
MATS4e,0.0014258489217753919
ETA_EtaP_L,0.001425353130486112
ETA_dEpsilon_D,0.0014252858149501704
3d-L2v,0.0014236856652553131
maxsssN,0.0014217686609634887
3d-TDB4p,0.0014201336910047689
3d-RDF120i,0.0014172563897764123
3d-TDB9p,0.0014166516980504435
AATS5s,0.0014158428732215283
MLFER_E,0.001415242750711269
SpMax3_Bhe,0.001414121186765888
PubchemFP535,0.001413611044170917
AATSC0c,0.001412895149083112
AATSC1v,0.0014114754407262274
minaaN,0.0014105045639753345
nBondsM,0.0014093199461232876
AVP-6,0.0014076637840667635
Sv,0.001406329482385852
SHCsats,0.0014056844370725036
3d-De,0.0014050309847535036
GATS2m,0.0014047491693441898
SHsOH,0.0014045643373241468
AATS8m,0.0014008663587598983
AATS6v,0.0014001584757342995
SpMax4_Bhs,0.0013967895744000838
3d-E1p,0.001389092058804627
PubchemFP597,0.001388998747596732
GATS4e,0.0013867576509031378
ATSC7i,0.0013860592356721873
PubchemFP259,0.001385935525160319
ETA_EtaP_B,0.0013846242296654016
3d-RDF10v,0.0013845907766400147
Mpe,0.0013830617772396662
3d-E2p,0.001382897429032439
3d-MOMI-XY,0.0013824220133941722
hmin,0.001381819750197591
MPC3,0.001380924080695372
CIC1,0.0013798884393029238
SpMax6_Bhp,0.0013786660459917156
MATS2p,0.001378156383796211
PubchemFP359,0.0013740842051395954
ETA_EtaP_B_RC,0.0013731795613905334
PubchemFP400,0.0013726657228797401
MATS6p,0.001372661447225161
3d-Te,0.001371935519065663
MATS1p,0.0013717258788964496
VR2_Dzs,0.0013708714784377923
3d-RDF20u,0.0013688560998851706
MPC8,0.0013686273267818727
nHssNH,0.0013686053171851672
PubchemFP594,0.0013667310922614816
ETA_dAlpha_A,0.0013654461531817752
maxsssCH,0.0013650280761171322
topoDiameter,0.0013647641681096049
maxdNH,0.0013637873012435138
VE2_Dzp,0.0013635918479291249
3d-TDB8v,0.0013634970823643918
3d-RDF25e,0.0013628658981801093
PubchemFP692,0.0013627289771997787
SC-4,0.0013613952600822978
ATS1v,0.0013606039670019717
VAdjMat,0.0013599872580920074
SpMAD_Dzm,0.0013583928535224141
PubchemFP742,0.0013580436417935282
3d-L2e,0.0013579727946254894
SpMax_Dzv,0.001357936425587031
3d-TDB5p,0.001357000404265516
3d-MOMI-YZ,0.0013550446242705002
AATS2m,0.0013537779984909228
ATSC8s,0.0013501395242386993
MATS7m,0.0013497632725096706
3d-TDB10m,0.0013483198860564148
VP-2,0.0013471089908882598
3d-L2i,0.0013462194292250954
minssCH2,0.0013460310580478872
PubchemFP682,0.0013441982847875351
MDEN-23,0.0013439153638782817
maxHBa,0.0013438919372049352
SpDiam_Dt,0.001343130490291227
AATSC7p,0.001342605000810221
Kier1,0.0013424572837927046
SpAbs_Dzv,0.0013420965325055757
PubchemFP621,0.0013420351630418924
nF11Ring,0.001341971889666604
AATSC1e,0.0013414108144163823
PubchemFP674,0.001340757408774443
MATS2v,0.0013394727867854382
MATS4s,0.0013385133159351686
maxHBint10,0.0013369661651608025
3d-THSA,0.001336345335472893
PubchemFP637,0.0013347556079581603
AATS4s,0.0013346567963831422
SpMax6_Bhm,0.0013340706734630316
SpMax6_Bhs,0.0013338615614830716
ATS1m,0.0013336937397894419
SHdNH,0.0013324746568882313
Mp,0.0013320352016637138
GATS8e,0.001331127854641111
PubchemFP386,0.0013308643849008663
3d-RDF95i,0.0013293232965481167
3d-TDB8e,0.0013284666769300612
SsCH3,0.0013269598320499662
PubchemFP702,0.0013264274454118509
ATSC8v,0.0013259552281835183
naAromAtom,0.0013254927844507298
3d-RDF40s,0.0013228580685201421
PubchemFP691,0.00132268443197733
3d-RDF100u,0.0013213990386260828
ATS8s,0.0013200709828483832
ATSC2e,0.0013199413366440952
3d-TDB2r,0.001318501586412982
SpMin5_Bhp,0.0013164291345650909
3d-WPSA-2,0.0013151538655616002
nsssCH,0.0013150486878893944
3d-E1m,0.0013131507057679475
ATS8v,0.0013120655602056452
3d-GRAV-1,0.0013104030154094627
AATS3m,0.0013096548418923088
nHBDon_Lipinski,0.001306435693538517
CIC0,0.0013051379250927384
3d-RDF130e,0.0013036780395752573
SpMin8_Bhs,0.001302832452329849
3d-Vs,0.0013028017972616585
RotBFrac,0.001301591299086922
ATSC1e,0.0013013242593176509
nRing,0.0013007533776453223
ATS2v,0.0012988041894695366
minsF,0.001298618936827965
JGI5,0.001298545210720266
GATS2p,0.001298003769736041
SpMax_Dze,0.00129711571977165
PubchemFP756,0.001295206235917464
3d-RDF15u,0.0012946364752609808
PubchemFP646,0.0012942233911028393
SpMin4_Bhm,0.0012936703139797008
Si,0.0012929024265669906
3d-RPCG,0.0012913057525939817
SpMin1_Bhm,0.00129090019816051
SpMax2_Bhs,0.0012900648594187027
ATS7v,0.0012899854754444518
AATS0p,0.0012895627242901552
AATS2i,0.0012891950596428535
3d-E2s,0.0012879401798099673
LipoaffinityIndex,0.001286303034870748
nP,0.0012857827733100391
VE1_Dt,0.001285614859960913
nAtomLC,0.0012843612130257176
PubchemFP528,0.0012837919096659039
SP-6,0.0012823151528540723
nssO,0.0012821223585783097
3d-PNSA-3,0.0012804652659441443
3d-L1m,0.0012798410423704848
3d-L3v,0.0012793943703280184
PubchemFP576,0.0012792937281725686
SpMax6_Bhi,0.0012791777186909033
AATS1p,0.0012790694732791124
PubchemFP180,0.0012785653220958092
PubchemFP610,0.0012783903191879705
3d-RDF135i,0.0012768564964684569
PubchemFP357,0.0012757191549545828
PubchemFP487,0.0012756185134099398
maxHBint8,0.001275321662540203
nBondsT,0.0012745637781008238
3d-TDB3p,0.001272730643981844
PubchemFP150,0.001272331496372431
ATSC1c,0.001272195320503024
SpMax2_Bhp,0.0012711707876012096
VE1_DzZ,0.001270580747414069
nBonds2,0.0012702345561469688
VE3_D,0.0012698626801389376
nHaaCH,0.0012692178650415063
SwHBa,0.001263449438514756
SRW6,0.0012631879613311328
3d-Au,0.0012626399715915935
AATS5i,0.0012617743482943782
SpMAD_D,0.0012617644222937482
SP-4,0.0012612069714024131
SpMin8_Bhm,0.0012609751822807017
VR2_Dzm,0.0012603961536474715
3d-RDF60v,0.0012597256950140727
VR2_Dt,0.001259398567418475
ATSC7e,0.0012586333609461704
SP-0,0.001258195304789321
SpAD_Dze,0.001257161793490781
MLFER_S,0.0012571368433192908
SpMAD_Dze,0.0012556091138521373
GATS2c,0.0012552579492430824
3d-Dv,0.0012534039030029432
3d-Kv,0.0012525912197699155
3d-E3m,0.0012522439306367995
SpDiam_Dzi,0.001252046283588564
MATS8m,0.0012516019530786847
TPC,0.0012508848781439584
VP-3,0.0012506357568361816
minHBint8,0.0012503365281632238
nHBa,0.0012492531438253933
PubchemFP1,0.001248386647708394
3d-MOMI-R,0.0012477071423006654
PubchemFP260,0.0012456213869438538
piPC4,0.0012456109895374289
GATS4p,0.0012453569170262002
AATSC2p,0.001245245805469167
AATSC1m,0.001244984821901722
3d-RDF85s,0.0012449472259584413
SP-2,0.0012442817033566217
SpMax7_Bhs,0.0012440245874641707
EE_Dzm,0.0012439030591860068
ETA_Alpha,0.0012400158261029206
ATS5s,0.0012386707785393997
SpMax1_Bhe,0.0012385271316685206
hmax,0.0012368571886410872
3d-TDB1v,0.0012368116589396815
nX,0.001236646482140319
3d-GRAVH-3,0.001235879156131036
MATS2s,0.0012338376589241804
MAXDN2,0.0012317983084168
ETA_AlphaP,0.0012315060437827975
3d-PPSA-2,0.0012309700694844135
3d-RDF55m,0.0012295351924145178
JGT,0.001229428808801843
gmax,0.001229135776760536
PubchemFP153,0.00122883408295805
nHdNH,0.0012285518879692355
3d-RDF15i,0.0012283983029477334
PubchemFP735,0.0012270216091809921
SdNH,0.001225400067183728
PubchemFP680,0.0012247166543820959
maxHBint6,0.001223883218137089
minsssN,0.0012229098746747952
3d-TDB6s,0.001221925033589999
SddssS,0.00122170684895471
3d-P2s,0.0012214203885669223
nBondsS,0.0012208337714384738
VR3_Dzi,0.001220603474507742
nHBint6,0.0012186626480653554
3d-RDF65s,0.0012185403085839279
GATS1m,0.001217253286245747
SpMax_Dzs,0.0012155769252458442
EE_D,0.0012139898193422405
MPC2,0.0012136912871097184
PubchemFP438,0.0012132997911660443
3d-TDB4u,0.001213020674287167
3d-RDF125v,0.001212312641808294
3d-PPSA-3,0.0012115958169534266
3d-Ae,0.0012087389566598902
minHBd,0.0012078305537561672
ATSC0s,0.001207812233772381
SpMax_Dzi,0.0012077397137561397
3d-L2s,0.0012075454728702098
AATSC0i,0.001207197382290402
SssO,0.001207169041058272
3d-Dm,0.001207074789221786
GATS3p,0.0012055039286972319
MPC6,0.0012052203034301546
VP-5,0.0012044851995131217
MATS4p,0.001203742592474913
PubchemFP768,0.0012036919811230671
3d-RDF20p,0.0012032168220775332
mindNH,0.0012024705669602404
AATS6p,0.001202316729616102
PubchemFP341,0.0012004324927433444
3d-Ke,0.0011971277584461196
nBondsD,0.0011965208603487256
ATSC8e,0.0011951937537567224
ATSC0m,0.0011949849582455266
AATSC0s,0.0011944068759547806
PubchemFP736,0.001192759247844282
minaaNH,0.0011926134909561231
3d-TDB4m,0.0011917129466273463
CIC4,0.0011908428850182045
SpMin3_Bhv,0.0011904920370786976
3d-RDF45p,0.001189899453709578
AATSC7e,0.0011895876584006129
PubchemFP3,0.0011891640633064804
SpAbs_Dzi,0.001186792039824204
SpMax5_Bhp,0.0011857836243131165
AATS3p,0.0011833420652143246
GATS5i,0.0011804896062506225
GATS1s,0.001179551371129446
3d-RDF75m,0.001179481768678025
MPC7,0.0011791660399322616
SpDiam_Dzm,0.0011790406290466914
SpMin6_Bhi,0.0011773157305973573
MDEN-22,0.0011762107713506498
VR3_Dt,0.001174485061895894
CrippenMR,0.0011742933071055125
ATS2p,0.001173555690056677
ATSC0e,0.0011731224301200615
3d-P1v,0.0011729028636715622
3d-RDF15v,0.0011728360906476788
3d-Vv,0.001172034697718624
ATS8p,0.0011718848510685275
SM1_Dzi,0.001171445376846762
SpMax7_Bhi,0.001171234295041594
piPC1,0.0011710456524174294
MATS8e,0.0011700358472576935
AATS0v,0.0011690132795617813
3d-RDF120e,0.0011687661913195866
VE1_Dzp,0.0011673966597391132
3d-TDB10v,0.0011653600808297936
PubchemFP338,0.0011651862038704122
PubchemFP684,0.0011641520498696823
MATS7i,0.001164119715423866
GATS1c,0.0011627603698590684
ETA_Epsilon_1,0.001162281228377573
3d-RDF115s,0.0011619763557952655
MLogP,0.0011616987307726586
VR1_D,0.001161556380980079
PubchemFP508,0.0011612546132452211
AATS8p,0.001160345406804199
3d-Di,0.00115924255667485
3d-L3s,0.0011589948670082456
ATSC8p,0.0011585199977407206
3d-RDF105e,0.0011562702600127598
3d-L3m,0.0011554848390021926
PubchemFP17,0.0011546579719801495
PubchemFP215,0.0011541696865443123
nsCH3,0.0011535567621084946
GATS1p,0.0011535070598527272
SpMAD_Dzs,0.0011532494412451139
PubchemFP636,0.0011526759585977384
3d-TDB2s,0.0011524909018794031
GATS2v,0.0011521536560073712
MATS1i,0.0011517422856633169
3d-RDF130v,0.0011507524149638592
PubchemFP376,0.0011506885860531337
AATS0m,0.001150040168836034
AVP-5,0.0011496379104996332
ETA_Eta_F_L,0.0011495942736793425
SpMin4_Bhv,0.0011493413690674315
AATS7p,0.0011491014710008662
MIC2,0.0011485772188731627
SpMax1_Bhs,0.0011481766683858637
PubchemFP622,0.0011481717201340023
maxaaCH,0.0011481633556020016
3d-FPSA-3,0.001147803982208757
minHdNH,0.00114669608895907
PubchemFP698,0.0011463966977685698
GATS8v,0.001144447695190982
SpMax3_Bhi,0.0011431577257805645
SCH-3,0.001142215001779516
nddssS,0.0011420863184515855
PubchemFP534,0.0011407178939070194
3d-RDF140s,0.0011405714300706477
PubchemFP256,0.001139955647152319
ATS8m,0.0011388703866402005
ATS0m,0.0011375536923306485
ATS7i,0.0011373199078357388
Sp,0.0011366035903970701
SRW4,0.0011360092592177721
PubchemFP532,0.0011356674549720992
gmin,0.001133481324383793
3d-RDF150m,0.001133037517243745
3d-PNSA-2,0.0011327815625938324
3d-RDF125m,0.0011324987598658523
PubchemFP559,0.001129999689869235
PubchemFP442,0.0011293472328719625
MIC4,0.00112883860587509
3d-RDF140e,0.0011286420200352747
3d-RDF115m,0.0011276483456956318
3d-TDB3r,0.0011266501832963
MLFER_BH,0.001125821047503091
3d-L1i,0.0011250954707258407
PubchemFP183,0.0011244755238531345
MATS7c,0.0011235974972252153
SpAbs_DzZ,0.0011230811333768859
3d-P2i,0.0011217143497583308
MATS6e,0.001121220453834666
3d-RDF145v,0.0011210815744257213
3d-RDF90e,0.0011199872159148919
SpAbs_Dze,0.0011197488536158367
PubchemFP504,0.0011189706829126094
ETA_EtaP,0.0011185984268869545
3d-RDF125s,0.0011173037680042048
SpMax6_Bhe,0.0011167462711713235
AVP-1,0.0011157095286988415
PubchemFP345,0.0011149297839664386
AATSC5i,0.0011143112261203748
MDEO-11,0.0011142238521185779
SpMin8_Bhp,0.0011139506827352265
nHeteroRing,0.0011138866369687767
HybRatio,0.0011133411965989837
SpDiam_DzZ,0.0011130246689958223
3d-TDB4v,0.0011127799747683985
3d-RDF55p,0.0011126783580056247
ATS3s,0.0011125575893421468
MATS1v,0.001112313257697324
3d-TDB2u,0.0011117854087675909
MATS8v,0.0011098044375211049
DELS2,0.0011096968216005134
3d-TDB6i,0.0011093765925043282
VP-4,0.0011087721833630954
AATS1m,0.0011061263212544963
SpMax_Dzm,0.0011049810260501931
PubchemFP363,0.0011037604221181667
SssS,0.0011036338383171476
PubchemFP727,0.001103542660079845
AATS0i,0.0011033164197378456
AATSC3c,0.0011021112988554532
SpMin8_Bhe,0.001101924330237452
MATS3s,0.001101880126036782
PubchemFP446,0.0011016936080489534
AATS8s,0.001101392426638526
ATS3i,0.0011005804736058712
SP-1,0.0010984123749272023
SpMax4_Bhm,0.001096203945086636
3d-MOMI-Y,0.0010958282376866224
3d-FPSA-1,0.0010945159865093405
3d-TDB10e,0.0010943262343114334
3d-RDF100m,0.0010938475435769565
ETA_Shape_X,0.0010935822381752031
3d-E3p,0.0010905645369428181
3d-RDF120m,0.001089973254115072
ETA_dEpsilon_B,0.0010899180674278357
3d-TDB8m,0.0010869946467316012
3d-TDB5s,0.0010866920157262035
3d-TDB10r,0.0010846470279992548
ATS6e,0.0010825781033183986
GATS7v,0.0010819941392052543
3d-RDF155s,0.001081854472476578
3d-RDF75s,0.0010791867413358447
PubchemFP734,0.0010790476304034196
VP-1,0.0010788241369257866
3d-TDB7p,0.0010765582058230752
AATSC4s,0.0010755938237586849
3d-RDF15s,0.0010753667541692478
SaaaC,0.001075164548067491
ATS6s,0.0010751032259980154
MATS8p,0.001074855803685612
C2SP1,0.001074272366712796
Sse,0.0010729448681578123
ATSC7p,0.0010726432811140635
SC-5,0.0010720098687555016
SpMax1_Bhp,0.0010716362389028846
WTPT-1,0.0010709656959397595
3d-L1s,0.001070538583674378
3d-RDF45v,0.0010687569724766078
SpMax3_Bhs,0.0010678027680428746
ETA_Eta_R,0.0010676233534692768
PubchemFP381,0.001067550211584821
AATSC1p,0.0010672961713718166
ETA_dAlpha_B,0.0010667094122506072
3d-TDB8p,0.0010664775979221685
MLFER_L,0.0010661766214011652
nssCH2,0.001065959622385272
3d-RDF135m,0.0010646878489544893
3d-RDF55i,0.0010645780032684916
3d-RDF20i,0.0010637968278400427
3d-RDF85i,0.0010634760603267597
maxHsOH,0.00106095183644879
3d-RDF140v,0.001060451204696035
3d-L3e,0.0010604167253676113
3d-RDF130i,0.0010602502791445978
3d-PPSA-1,0.0010591875543361584
3d-RDF90m,0.0010586333406879327
MATS7v,0.00105819441030369
3d-TDB1r,0.0010572357300075122
ATSC7s,0.0010567472064361178
VE3_DzZ,0.0010566423003699605
SssCH2,0.0010561328339996887
SpMax7_Bhp,0.0010559801394683095
ATS1e,0.0010556165239172866
3d-GRAV-4,0.00105537979891871
3d-TDB7i,0.0010548689581491289
SpMax5_Bhv,0.0010539554880150393
PubchemFP557,0.0010531342553768315
3d-RDF125i,0.0010525295423938002
3d-RDF130s,0.0010523654971414814
MDEN-11,0.0010517459219726423
MDEC-33,0.0010515455255342512
PubchemFP16,0.0010504783568596803
PubchemFP388,0.0010500452768803503
SM1_Dzv,0.0010498592262785905
PubchemFP355,0.0010497504573791768
SpMin5_Bhi,0.0010496802384645585
SpMin3_Bhs,0.0010494605159882863
SpMin5_Bhe,0.001049260221064016
MATS7p,0.001046932642465869
GGI5,0.0010468515323443603
SpMax8_Bhm,0.0010460985427892871
TSRW,0.0010454500965861575
JGI10,0.0010434952647692796
mintsC,0.0010431600384433685
MDEC-22,0.0010430330836574346
ATS5m,0.0010422645722606271
PubchemFP672,0.0010413529807563196
TIC2,0.0010399901447493663
ETA_BetaP_ns,0.001038813015047883
3d-TDB8s,0.001038099557899116
3d-L1u,0.0010379555006538154
SpMax3_Bhv,0.00103759458549665
3d-TDB2v,0.0010375524401153892
Mi,0.0010372872886854534
ATSC6p,0.0010372857608480044
ZMIC5,0.001036774515042587
SpMAD_Dzv,0.0010364023977110087
AATS5m,0.0010345617738434566
AVP-4,0.0010341067714841935
PubchemFP544,0.0010340737715065198
3d-RDF145i,0.0010337292645432718
3d-RDF130p,0.0010327024885862424
PubchemFP478,0.0010324962593386564
PubchemFP394,0.001031776722029882
ZMIC1,0.0010311499783165698
3d-RDF25s,0.001030642573056459
ATSC3m,0.0010292760394392726
nHtCH,0.0010292759870684973
SpDiam_Dzp,0.001028889109600711
3d-RDF60m,0.0010288458165462844
MATS5v,0.0010286791370344385
AATSC3v,0.0010280551456091818
SpMAD_Dzp,0.001027716179213361
SM1_Dzp,0.001026905458467299
minaaCH,0.0010268320543930702
naaaC,0.0010262960386961655
SP-7,0.0010253604374138318
AATS1s,0.0010253133643423674
PubchemFP746,0.0010251057432534255
3d-TDB1p,0.0010250156308787566
AATSC7s,0.0010238644734717585
nBonds,0.0010227350198205411
apol,0.001022294938956661
PubchemFP770,0.0010220024746525325
ATS8i,0.0010200017583873462
PubchemFP257,0.0010179765132447263
minsOH,0.0010174508665091314
SpMin5_Bhv,0.0010161034913187038
MPC5,0.00101542636376658
PubchemFP470,0.0010141356867080591
3d-TDB8i,0.001014107721015762
PubchemFP20,0.0010140207439768927
MPC4,0.001010652242053615
nHBint10,0.0010102878408284116
nBondsS2,0.0010098071462320889
MATS6v,0.001009242329293307
SpMax2_Bhv,0.0010076946722400676
3d-RDF100e,0.0010073818769784132
nH,0.0010068853980098056
MAXDP2,0.0010068723101368058
VR3_Dzv,0.0010068030577624599
PubchemFP404,0.001004602951180047
TIC5,0.0010040699763844416
3d-RDF65u,0.0010031856024969787
AATSC1s,0.001001886491870081
VE2_DzZ,0.0010011401669118517
3d-RDF60p,0.0010009699129517125
ATS6m,0.0010007990995747212
3d-TDB7s,0.0010004774202996632
GGI10,0.0009995931360690425
MAXDN,0.0009994323353071325
3d-RDF155v,0.0009984959570804707
3d-RDF65p,0.0009973804941707705
Kier3,0.000997213448027128
ETA_dEpsilon_C,0.0009965250365622724
TIC0,0.0009964733864592104
3d-Av,0.000995673680143824
3d-RDF150s,0.0009953363727151824
ETA_Beta_s,0.0009951663340208214
3d-RDF25m,0.000994814856903367
3d-GRAV-2,0.0009942965101382777
minssssC,0.0009941399830354649
SHother,0.0009940261694034616
maxtsC,0.0009940192957886194
PubchemFP765,0.0009929457570091195
MDEN-33,0.0009922274871683198
3d-TDB2m,0.0009905667169612276
ATSC7v,0.000989828003165473
3d-RDF15m,0.0009897861244861441
3d-Ku,0.0009895408228271986
3d-Vp,0.0009883112655387331
3d-Vm,0.0009877311388075312
PubchemFP340,0.000987298508608462
AATSC0m,0.0009867502461834178
3d-RDF145p,0.000986304520060325
3d-L1v,0.0009861273404989156
3d-RDF145e,0.0009859646273705641
ATS4e,0.0009852644176644235
AATSC5c,0.0009846966441956052
PubchemFP629,0.0009846362030255821
3d-RDF105v,0.0009835763385482312
PubchemFP579,0.0009833800708457657
piPC3,0.0009826465947005583
3d-WPSA-3,0.0009823050901626171
ETA_dEpsilon_A,0.0009796431094922506
3d-E3s,0.0009790249972768449
nBondsS3,0.00097848266977215
C1SP1,0.0009782943822160518
AATSC1c,0.0009776343738623894
3d-P1s,0.0009771667674712287
MWC8,0.0009767316645317586
MIC0,0.0009756507799911311
3d-RDF145m,0.0009748776813041051
ATS0v,0.0009744651142199279
3d-Tm,0.0009741567092035985
AVP-7,0.0009740232602625179
3d-RDF75e,0.0009729597254597098
PubchemFP639,0.0009729452520548046
3d-RDF105i,0.0009729149483379392
AATS1v,0.0009724219292339142
PubchemFP358,0.0009720966937630242
ASP-1,0.000971739421853609
AATS6i,0.0009710291769218513
AATSC7v,0.0009688892080003515
SpMAD_DzZ,0.0009679132004902311
MATS5e,0.0009671287186799142
3d-FNSA-1,0.0009670161372688741
SpAD_Dzp,0.0009668459692880676
PubchemFP724,0.0009658666990109925
SRW8,0.0009655387376519433
Mare,0.0009632836866544807
AATS2s,0.0009591112993038076
SM1_Dzm,0.0009581937285855131
3d-LOBMIN,0.0009579856518522955
minssO,0.0009551952504777834
bpol,0.000954767613174848
nwHBa,0.0009543945181469416
3d-L2p,0.0009532914352236919
SaasC,0.0009532303802374626
SpMin4_Bhp,0.0009518531535920912
MATS6m,0.0009512735823482554
AATSC8m,0.00095065980853065
GGI3,0.0009503912040745614
ATS2s,0.000950187409835301
3d-L1e,0.0009497512286567246
Kier2,0.0009494191848809416
SpDiam_Dze,0.0009483924568618531
ntsC,0.0009466337921397558
PubchemFP693,0.0009456439049729597
Mse,0.0009437055285389026
3d-P2e,0.0009436845816850017
SHBa,0.0009430344371237601
PubchemFP582,0.0009427492169216562
SpMin3_Bhm,0.0009417537462081664
minssS,0.0009406801333243527
PubchemFP663,0.0009394765179393999
3d-RDF45u,0.000938764453331772
nB,0.0009384182941208572
PubchemFP375,0.0009373337440694764
3d-TDB7e,0.0009364812102238153
AATS0s,0.0009364765530289821
ETA_Eta_F,0.0009362644793229179
PubchemFP347,0.0009359699400603597
MWC4,0.0009348876429435203
AATS3v,0.0009339713687651646
McGowan_Volume,0.000933952849895792
3d-TDB9v,0.0009323185124411367
SP-5,0.0009316004203466341
PubchemFP519,0.0009307447308605769
PubchemFP725,0.0009304668153538381
3d-Ds,0.0009303335023879083
PubchemFP460,0.0009303080936848609
SpDiam_Dzv,0.000929642092999702
VABC,0.0009276304145930103
3d-E2e,0.0009268139442085566
GATS3s,0.0009261715739389947
PubchemFP617,0.0009256957736513316
3d-E2i,0.0009248044555035154
MATS3v,0.0009241471239744554
3d-RDF125u,0.0009235226836527357
AATS2v,0.0009233599654492071
SpAbs_Dzm,0.0009217940095323546
SHaaCH,0.0009192104627719194
SsI,0.0009190827145608495
3d-E3e,0.0009171335886487645
3d-L2u,0.0009168318767820183
AATS3s,0.0009167053471213011
PubchemFP715,0.0009144879183558133
piPC8,0.0009136720919242496
3d-RDF150e,0.0009134571082078035
SRW3,0.0009130425393341544
VR3_DzZ,0.0009115852690777966
3d-TDB10u,0.0009113607223382768
SpMax4_Bhv,0.0009099791370735529
nO,0.0009095815165243547
3d-P2v,0.0009094039970272902
AATSC3m,0.0009085536845273428
EE_Dzi,0.000907941815632858
MPC9,0.0009068295834753821
nHBAcc2,0.0009065859233245085
EE_Dzp,0.000904823975735907
3d-GRAVH-2,0.0009022121362455914
3d-RDF25u,0.00090188397218158
PubchemFP379,0.0009016708146667406
EE_Dzv,0.0009013836175957162
IC1,0.0009013596721049559
PubchemFP370,0.0009012219441054479
GATS1e,0.0008998109890132118
3d-RDF90s,0.0008988629525724848
AATS1i,0.0008977014104029632
PubchemFP190,0.0008976029764621065
3d-RDF90v,0.000896725426394305
RotBtFrac,0.0008956913399688201
PubchemFP540,0.0008930547476816935
3d-RDF135v,0.0008926355771647567
PubchemFP374,0.0008917692275193633
GATS7i,0.0008915550621697363
3d-RDF40p,0.0008910130471364144
3d-RDF150u,0.0008902676477374715
3d-RDF55u,0.0008893612535696311
SHtCH,0.0008871244758667169
ATS3e,0.0008866950752425709
ATS7s,0.0008857733617185795
GATS4c,0.000885409910731424
PubchemFP18,0.000883890141553892
3d-TDB1m,0.0008836227748947536
PubchemFP649,0.00088300278255621
PubchemFP687,0.0008813540400753857
VR3_D,0.0008802364337964065
naasC,0.0008785064574510955
maxaasC,0.0008756458961682538
3d-P2p,0.00087532478684105
MDEC-13,0.0008749095095842374
SHBint10,0.0008706338234901951
3d-RDF125p,0.0008696275317058566
PubchemFP599,0.0008657447970739775
SpAD_D,0.0008637250200977456
BCUTp-1l,0.0008631531020086838
ATS3m,0.0008629373335264852
MLFER_BO,0.0008616179615052818
PubchemFP760,0.0008609313941800545
n3Ring,0.0008587128670826911
VP-0,0.0008565299899218581
PubchemFP25,0.0008551759712537357
PubchemFP560,0.0008540199472507996
PubchemFP709,0.0008538867897922202
